epoch,head,loss,lr,mid_bot,mid_top,tail,val_head,val_loss,val_mid_bot,val_mid_top,val_tail
14,0.00046886573545634747,0.000671986723318696,1e-04,0.0008899644599296153,0.000704592268448323,0.0006245239055715501,0.0005076940287835896,0.0006435734685510397,0.0007893005385994911,0.0007779540028423071,0.0004993448965251446
15,0.0004717731790151447,0.0007053664303384721,1e-04,0.0009513417608104646,0.0006997509626671672,0.0006985999061726034,0.0005541552091017365,0.0006619077175855637,0.0007882697391323745,0.0008420520462095737,0.0004631539632100612
16,0.00038288836367428303,0.0006222274387255311,1e-04,0.00084454141324386,0.000672528927680105,0.0005889508756808937,0.0005122148431837559,0.0006322769913822412,0.0008019598317332566,0.0007268952904269099,0.00048803791287355125
17,0.0003883861645590514,0.0005954390508122742,1e-04,0.000795964035205543,0.0006195256137289107,0.0005778801860287786,0.0004822459595743567,0.0006582934875041246,0.0007644583820365369,0.0008305140654556453,0.0005559554556384683
18,0.00034953837166540325,0.0005505658336915076,1e-04,0.0007402071496471763,0.0005877883522771299,0.0005247289664112031,0.0004118293581996113,0.0006278970395214856,0.0008336175815202296,0.0007258622790686786,0.0005402789101935923
19,0.00032783771166577935,0.0005262382910586894,1e-04,0.0007015214068815112,0.0005707030068151653,0.0005048919119872153,0.00042218249291181564,0.0005817462224513292,0.0007236101664602757,0.000716660637408495,0.0004645317676477134
20,0.00031242359546013176,0.0005078304093331099,1e-04,0.0006780462572351098,0.0005589280044659972,0.0004819241294171661,0.00042255272273905575,0.000600605271756649,0.0007517454796470702,0.0007269447669386864,0.0005011782050132751
21,0.0002743636432569474,0.0004465655656531453,1e-04,0.0005800043581984937,0.000491153565235436,0.0004407410160638392,0.000397086056182161,0.0005501543055288494,0.000662720063701272,0.0007296678377315402,0.00041114346822723746
22,0.0002860676031559706,0.0004553016915451735,1e-04,0.0005986139294691384,0.0005092128994874656,0.0004273116937838495,0.0003729979507625103,0.0005470934556797147,0.0006912974058650434,0.0006906730704940856,0.00043340554111637175
23,0.00025522211217321455,0.0004135191848035902,1e-04,0.000554857193492353,0.00045322184450924397,0.00039077558903954923,0.00027158576995134354,0.0005112679209560156,0.0006714168703183532,0.000658482254948467,0.0004435869341250509
24,0.00027870663325302303,0.00041442058864049613,1e-04,0.0005403064424172044,0.000465552497189492,0.00037311643245629966,0.0003604333323892206,0.0005542687722481787,0.0006737011135555804,0.0007329331710934639,0.00045000712270848453
25,0.00022588174033444375,0.0003635039902292192,1e-04,0.00046839419519528747,0.00039955685497261584,0.0003601830976549536,0.00031163907260634005,0.0005668106023222208,0.0007563586696051061,0.0007089079590514302,0.0004903366207145154
26,0.00023066147696226835,0.00037145870737731457,1e-04,0.0004944474203512073,0.0004164811107330024,0.0003442450542934239,0.00037083961069583893,0.0005352501175366342,0.0007209294126369059,0.0006792526110075414,0.00036997886491008103
27,0.0002244835632154718,0.000349238544004038,1e-04,0.0004651879135053605,0.0003631468862295151,0.00034413550747558475,0.00032428078702650964,0.0005500814877450466,0.0007312913076020777,0.000705746584571898,0.00043900732998736203
28,0.00019794229592662305,0.0003411986690480262,1e-04,0.00045141021837480366,0.00039716740138828754,0.0003182745713274926,0.00031409331131726503,0.0005483058048412204,0.0007744217291474342,0.0007424298673868179,0.0003622783988248557
29,0.00016022044292185456,0.00027024815790355206,5e-05,0.0003598115872591734,0.0002979310229420662,0.0002630294766277075,0.0003130306431557983,0.0005058480892330408,0.0006584723014384508,0.0006549155805259943,0.0003969736862927675
30,0.00015657483891118318,0.0002637501747813076,5e-05,0.00035554502392187715,0.0002993578091263771,0.00024352291075047106,0.0003520534373819828,0.0004884536028839648,0.0005918358801864088,0.0006451844819821417,0.0003647402336355299
31,0.00015187248936854303,0.00025117112090811133,5e-05,0.0003340827825013548,0.00028920441400259733,0.0002295250160386786,0.0002740920754149556,0.000476846907986328,0.0006278895889408886,0.0006349236937239766,0.0003704821865539998
32,0.0001227445318363607,0.00022542636725120246,5e-05,0.0003029226791113615,0.0002513972867745906,0.00022464117500931025,0.0002995127288158983,0.0004623758723028004,0.0005847232532687485,0.0005951007478870451,0.0003701668174471706
33,0.00013881252380087972,0.00023260457965079695,5e-05,0.0003178719780407846,0.00025786447804421186,0.000215869426028803,0.0002425328129902482,0.0004549262812361121,0.0006349728791974485,0.0005942852003499866,0.000347914028679952
34,0.00014274119166657329,0.00023892251192592084,5e-05,0.0003195961471647024,0.0002621416060719639,0.00023121085541788489,0.00029379152692854404,0.0004826243675779551,0.0006276519852690399,0.0006154035800136626,0.00039365029078908265
35,0.00011420711962273344,0.00020302606571931392,5e-05,0.0002754114684648812,0.00022316550894174725,0.00019932055147364736,0.000289377523586154,0.000469913735287264,0.0005861182580702007,0.0006048480863682926,0.0003993109567090869
36,0.00012368625903036445,0.00021302147069945931,5e-05,0.00028834445402026176,0.00022803213505540043,0.00021202302013989538,0.0003101047477684915,0.00047425038064830005,0.0006285639829002321,0.0006149695254862309,0.0003433632373344153
37,0.00014583639858756214,0.00021474724053405225,5e-05,0.0002931178896687925,0.00022687847376801074,0.0001931564911501482,0.00025734162773005664,0.0004606712609529495,0.0006408889894373715,0.0005991793586872518,0.00034527466050349176
38,0.00011644351616268978,0.00020723983470816165,5e-05,0.0002821908856276423,0.00022808645735494792,0.0002022385597229004,0.0002765274839475751,0.0004817318404093385,0.000639839970972389,0.0006283487309701741,0.000382211001124233
39,0.00010286261385772377,0.00017828821728471667,2.5e-05,0.00024199430481530726,0.00020501966355368495,0.00016327638877555728,0.0002867665607482195,0.00045745965326204896,0.0005750780692324042,0.0005670888349413872,0.00040090520633384585
40,9.38360026339069e-05,0.00016414906713180244,2.5e-05,0.00022607359278481454,0.00017523992573842406,0.00016144677647389472,0.00026670104125514627,0.00044570729369297624,0.0005788885755464435,0.0005904762074351311,0.00034676346695050597
41,7.752742385491729e-05,0.00015987118240445852,2.5e-05,0.0002172470703953877,0.00019071376300416887,0.00015399629774037749,0.000289078161586076,0.0004328247159719467,0.0005287344101816416,0.0005714543513022363,0.0003420319117140025
42,0.00010891189594985917,0.00017045332060661167,2.5e-05,0.00023611023789271712,0.00017049243615474552,0.00016629864694550633,0.0003201303188689053,0.0004684987652581185,0.0005965756718069315,0.000615067663602531,0.00034222155227325857
43,8.225547935580835e-05,0.00015353709750343114,2.5e-05,0.00020400328503455967,0.00016387617506552488,0.00016401339962612838,0.000243568851146847,0.00044283538591116667,0.0005852205795235932,0.0006023023161105812,0.00034024976775981486
44,0.00010293149534845725,0.00016620956012047827,2.5e-05,0.00022967878612689674,0.00018116454884875566,0.00015106350474525243,0.0002719751500990242,0.00043936254223808646,0.0005699332104995847,0.0005690905381925404,0.0003464512119535357
45,7.245141750900075e-05,0.00014299094618763775,2.5e-05,0.00018641611677594483,0.00016594029148109257,0.00014715586439706385,0.0002661851467564702,0.000452414620667696,0.0005672813858836889,0.0005939854891039431,0.0003822063154075295
46,9.390154446009547e-05,0.00015595322474837303,2.5e-05,0.00021376091171987355,0.00016264805162791163,0.0001535023475298658,0.00025542249204590917,0.00043359032133594155,0.0005820029182359576,0.0005634370027109981,0.0003334989014547318
47,7.41191761335358e-05,0.0001430861884728074,1.25e-05,0.00019537744810804725,0.0001667955657467246,0.00013605249114334583,0.0002543313312344253,0.00043747760355472565,0.0005989937344565988,0.0005582020967267454,0.00033838331000879407
48,7.356276910286397e-05,0.0001444966474082321,1.25e-05,0.0001969572331290692,0.00016545357357244939,0.00014201317389961332,0.00027620600303635,0.00045338395284488797,0.0005748015246354043,0.0005953909712843597,0.0003671373415272683
49,8.246194192906842e-05,0.00013477739412337542,1.25e-05,0.00018029750208370388,0.00015088282816577703,0.0001254670787602663,0.0002432521287119016,0.0004272995865903795,0.0005583612946793437,0.000570775184314698,0.00033680969499982893
50,6.337266677292064e-05,0.00013273513468448073,1.25e-05,0.00017852341989055276,0.00015876464021857828,0.00013027999375481158,0.00029987096786499023,0.00045573554234579206,0.0005721453344449401,0.0006154233124107122,0.0003355025255586952
51,7.68867539591156e-05,0.00013722827134188265,1.25e-05,0.000187378580449149,0.00014733213174622506,0.0001373155537294224,0.00023943233827594668,0.0004512262239586562,0.0006025552283972502,0.0005862417165189981,0.00037667551077902317
52,8.464066195301712e-05,0.0001359443413093686,1.25e-05,0.0001866239181254059,0.00014607625780627131,0.00012643641093745828,0.0002572063240222633,0.00045341678196564317,0.0005709134275093675,0.000613919401075691,0.0003716279461514205
53,7.008949614828452e-05,0.0001293446694035083,1.25e-05,0.00017627657507546246,0.00015352193440776318,0.00011749058467103168,0.00023861270165070891,0.00043779221596196294,0.0005814437754452229,0.0005796864861622453,0.00035142581327818334
54,8.203339530155063e-05,0.00013690514606423676,1.25e-05,0.0001797493896447122,0.000149294181028381,0.00013654364738613367,0.000311725540086627,0.0004620735708158463,0.000575800018850714,0.0006056962301954627,0.00035507275606505573
55,8.339519263245165e-05,0.00012906367192044854,6.25e-06,0.0001805159408831969,0.0001283743476960808,0.00012396922102198005,0.0002628150978125632,0.0004366505891084671,0.0005434746271930635,0.0005754458252340555,0.0003648667479865253
56,5.766898539150134e-05,0.0001209600450238213,6.25e-06,0.00016555281763430685,0.00014091040065977722,0.00011970794730586931,0.0002718638570513576,0.0004439832118805498,0.000548674666788429,0.0005917982198297977,0.0003635962202679366
57,6.0615599068114534e-05,0.00012190218694740906,6.25e-06,0.00016130341100506485,0.0001447156973881647,0.00012097424041712657,0.00025320073473267257,0.0004505035176407546,0.0005661103059537709,0.0006090124952606857,0.00037369030178524554
58,7.774096593493596e-05,0.0001277924166060984,6.25e-06,0.00017208071949426085,0.00013881304766982794,0.00012253495515324175,0.00027430744376033545,0.00044362712651491165,0.0005706706433556974,0.0006044171168468893,0.00032511301105841994
59,7.622937118867412e-05,0.0001297544367844239,6.25e-06,0.0001731320226099342,0.000143773591844365,0.00012588288518600166,0.00025250224280171096,0.0004251716018188745,0.000550225842744112,0.0005564307211898267,0.0003415275423321873
60,6.945570930838585e-05,0.00012267284910194576,6.25e-06,0.00016097525076474994,0.00014261917385738343,0.00011764131340896711,0.00025085723609663546,0.0004284062597434968,0.0005529670161195099,0.0005645209457725286,0.00034527984098531306
61,6.071657844586298e-05,0.00011596838157856837,6.25e-06,0.0001590937899891287,0.00013143800606485456,0.00011262521002208814,0.0002759481139946729,0.0004625364381354302,0.0005643828772008419,0.0006303774425759912,0.0003794374060817063
62,6.42484228592366e-05,0.00011758036271203309,6.25e-06,0.0001630611950531602,0.00012837929534725845,0.00011463255214039236,0.0003254764014855027,0.00045699498150497675,0.000534279621206224,0.0006082823383621871,0.00035994150675833225
63,7.32474509277381e-05,0.00012666001566685736,6.25e-06,0.00017652664973866194,0.00014211318921297789,0.00011475258361315355,0.0003050774976145476,0.0004491856961976737,0.000540217268280685,0.0006126794614829123,0.0003387685865163803
64,7.294426904991269e-05,0.00012062031601089984,6.25e-06,0.00015436210378538817,0.0001339629088761285,0.00012121206236770377,0.00029940318199805915,0.0004523425886873156,0.0005664460477419198,0.0005941360723227262,0.00034938513999804854
65,7.292017107829452e-05,0.00012373627396300435,3.125e-06,0.00016258440155070275,0.00013482639042194933,0.000124614336527884,0.000287647737422958,0.00044294711551629007,0.000520245754159987,0.000628713401965797,0.0003351818595547229
66,7.168727461248636e-05,0.00012142136984039098,3.125e-06,0.00016406252689193934,0.00013630629109684378,0.00011362929944880307,0.0002844104019459337,0.00045180448796600103,0.0005961284623481333,0.0005783971282653511,0.00034828195930458605
67,7.028692198218778e-05,0.00012432414223439991,3.125e-06,0.00017484887212049216,0.00013670974294655025,0.00011545117013156414,0.0002596723206806928,0.00044643061119131744,0.0005552874063141644,0.0006073694094084203,0.00036339316284283996
68,5.8718807849800214e-05,0.00011398964852560312,3.125e-06,0.0001544780534459278,0.00012458217679522932,0.00011817954509751871,0.0002850277815014124,0.000435266294516623,0.0005255505093373358,0.0005959441186860204,0.0003345427103340626
69,5.809996582684107e-05,0.00011503836140036583,3.125e-06,0.00015918751887511462,0.00013231599587015808,0.00011055002687498927,0.00030040781712159514,0.00045955352834425867,0.0005346427788026631,0.0006256879423744977,0.0003774755459744483
